file,centroid_y,centroid_x,gold_diameter_nm,gold_radius_px,capsid_diameter_nm,capsid_radius_px,has_capsid
VLP17_0001.dm4,395.125,3554.875,1.1284431603484772,1.5957691216057308,50.20742869377136,71.0,True
VLP17_0001.dm4,396.3333333333333,4002.1666666666665,0.9772604435885781,1.381976597885342,9.9000563621521,14.0,True
VLP17_0001.dm4,398.1111111111111,2976.8888888888887,1.1968947162989805,1.692568750643269,11.314350128173828,16.0,True
VLP17_0001.dm4,398.25,4048.25,1.1284431603484772,1.5957691216057308,50.20742869377136,71.0,True
VLP17_0001.dm4,399.375,3092.375,1.1284431603484772,1.5957691216057308,7.071468830108643,10.0,True
VLP17_0001.dm4,400.45,4032.7,1.7842252983698972,2.5231325220201604,43.843106746673584,62.0,True
VLP17_0001.dm4,399.1666666666667,4039.1666666666665,0.9772604435885781,1.381976597885342,48.793134927749634,69.0,True
VLP17_0001.dm4,424.74492322932144,1880.9247152055473,17.926803352909598,25.35089071817938,26.164434671401978,37.0,True
VLP17_0001.dm4,403.75,3047.375,1.1284431603484772,1.5957691216057308,44.55025362968445,63.0,True
VLP17_0001.dm4,403.8888888888889,3037.6666666666665,1.1968947162989805,1.692568750643269,41.72166609764099,59.0,True
VLP17_0001.dm4,408.0,2698.5,1.1284431603484772,1.5957691216057308,4.95002818107605,7.0,True
VLP17_0001.dm4,408.75,3446.5,1.1284431603484772,1.5957691216057308,47.378841161727905,67.0,True
VLP17_0001.dm4,409.8,3528.1,1.2616378076419452,1.7841241161527712,37.478784799575806,53.0,True
VLP17_0001.dm4,412.125,3038.125,1.1284431603484772,1.5957691216057308,46.67169427871704,66.0,True
VLP17_0001.dm4,412.8333333333333,3067.6666666666665,1.6926647405227158,2.393653682408596,43.13595986366272,61.0,True
VLP17_0001.dm4,416.45454545454544,3453.0,1.3232168958408639,1.8712051592547776,52.328869342803955,74.0,True
VLP17_0001.dm4,419.875,2397.125,1.1284431603484772,1.5957691216057308,2.1214406490325928,3.0,True
VLP17_0001.dm4,422.42857142857144,3434.8571428571427,1.055561921618103,1.4927053303604616,30.407315969467163,43.0,True
VLP17_0001.dm4,442.2741367159972,2413.5954897815363,15.028854946189226,21.252805191192973,15.557231426239014,22.0,True
VLP17_0001.dm4,426.2857142857143,2156.1428571428573,1.055561921618103,1.4927053303604616,1.4142937660217285,2.0,True
VLP17_0001.dm4,425.8888888888889,2993.6666666666665,1.1968947162989805,1.692568750643269,2.1214406490325928,3.0,True
VLP17_0001.dm4,449.97882197220383,2686.8060886829912,15.508397615620218,21.930942479148218,16.264378309249878,23.0,True
VLP17_0001.dm4,450.2718727404194,698.8778018799711,14.836989355862553,20.981481658648,15.557231426239014,22.0,True
VLP17_0001.dm4,432.0,2159.285714285714,1.055561921618103,1.4927053303604616,4.2428812980651855,6.0,True
VLP17_0001.dm4,432.8333333333333,3405.6666666666665,1.3820549732937142,1.9544100476116797,39.6002254486084,56.0,True
VLP17_0001.dm4,434.3333333333333,2730.8888888888887,1.1968947162989805,1.692568750643269,28.993022203445435,41.0,True
VLP17_0001.dm4,454.96576695194204,2958.0059249506253,15.549398077427696,21.988922600099762,15.557231426239014,22.0,True
VLP17_0001.dm4,434.90909090909093,2164.6363636363635,1.3232168958408639,1.8712051592547776,9.9000563621521,14.0,True
VLP17_0001.dm4,442.5,1404.125,1.1284431603484772,1.5957691216057308,9.9000563621521,14.0,True
VLP17_0001.dm4,444.06666666666666,1826.4,1.5451844344632006,2.1850968611841584,29.7001690864563,42.0,True
VLP17_0001.dm4,459.54509493670884,3366.862341772152,14.184310580697497,20.0585068271871,14.142937660217285,20.0,True
VLP17_0001.dm4,444.5,2657.8,1.2616378076419452,1.7841241161527712,4.2428812980651855,6.0,True
VLP17_0001.dm4,445.0,3460.4166666666665,1.3820549732937142,1.9544100476116797,23.33584713935852,33.0,True
VLP17_0001.dm4,446.8636363636364,3518.9545454545455,1.8713112800593767,2.6462837142006137,35.35734415054321,50.0,True
VLP17_0001.dm4,446.25,2640.75,1.1284431603484772,1.5957691216057308,13.435790777206421,19.0,True
VLP17_0001.dm4,446.1666666666667,3506.8333333333335,0.9772604435885781,1.381976597885342,40.30737233161926,57.0,True
VLP17_0001.dm4,447.1666666666667,2364.8333333333335,0.9772604435885781,1.381976597885342,13.435790777206421,19.0,True
VLP17_0001.dm4,447.875,3807.125,1.1284431603484772,1.5957691216057308,14.85008454322815,21.0,True
VLP17_0001.dm4,449.3333333333333,3812.777777777778,1.1968947162989805,1.692568750643269,13.435790777206421,19.0,True
VLP17_0001.dm4,450.61538461538464,745.3846153846154,1.4384884236492994,2.0342144725641096,8.485762596130371,12.0,True
VLP17_0001.dm4,450.0,3478.714285714286,1.055561921618103,1.4927053303604616,53.03601622581482,75.0,True
VLP17_0001.dm4,450.7142857142857,1870.142857142857,1.055561921618103,1.4927053303604616,48.793134927749634,69.0,True
VLP17_0001.dm4,454.2857142857143,2439.0,1.055561921618103,1.4927053303604616,2.1214406490325928,3.0,True
VLP17_0001.dm4,454.7142857142857,3816.0,1.055561921618103,1.4927053303604616,15.557231426239014,22.0,True
VLP17_0001.dm4,481.2136045772409,1325.5346471710109,15.823372660142294,22.376359198205208,16.971525192260742,24.0,True
VLP17_0001.dm4,458.1666666666667,3317.6666666666665,0.9772604435885781,1.381976597885342,6.364321947097778,9.0,True
VLP17_0001.dm4,466.2153846153846,1931.0615384615385,3.2165579001263493,4.54864184146723,17.678672075271606,25.0,True
VLP17_0001.dm4,463.8181818181818,2090.090909090909,1.3232168958408639,1.8712051592547776,3.5357344150543213,5.0,True
VLP17_0001.dm4,464.85714285714283,1642.2857142857142,1.055561921618103,1.4927053303604616,40.30737233161926,57.0,True
VLP17_0001.dm4,469.0,2051.0,1.1968947162989805,1.692568750643269,2.1214406490325928,3.0,True
VLP17_0001.dm4,469.0833333333333,2075.25,1.3820549732937142,1.9544100476116797,2.828587532043457,4.0,True
VLP17_0001.dm4,496.68555555555554,1640.7983333333334,16.92664740522716,23.936536824085962,48.08598804473877,68.0,True
VLP17_0001.dm4,473.45,1926.0,1.7842252983698972,2.5231325220201604,32.528756618499756,46.0,True
VLP17_0001.dm4,489.7632850241546,2092.927536231884,14.060329325546025,19.88318079785697,14.142937660217285,20.0,True
VLP17_0001.dm4,472.57142857142856,2374.4285714285716,1.055561921618103,1.4927053303604616,9.192909479141235,13.0,True
