file,centroid_y,centroid_x,blob_radius_px,hough_score,capsid_diameter_nm,contrast,interior_uniformity,wall_radius_cv,exterior_mean,is_reliable,overlapping
BMV_e.dm3,397.0,2889.0,56.0,1.0000000000000058,30.307544099992544,0.4918577549698417,0.7232480944938814,0.16498239266043885,0.2786575579925445,True,False
BMV_e.dm3,386.0,3916.0,56.0,1.0000000000000058,29.68794319371382,0.5349531603701947,0.7211853800581711,0.04118553475348078,0.21247151781045354,True,False
BMV_e.dm3,376.0,1874.0,56.0,1.0000000000000058,29.462186775554784,0.5501924785478006,0.769972723930636,0.06578563759038429,0.25212431623975917,True,False
BMV_e.dm3,254.0,3412.0,56.0,1.0000000000000058,30.824513562303192,0.5443906754596618,0.7324774448814991,0.07127963615258893,0.23683538806564283,True,False
BMV_e.dm3,239.0,1763.0,56.0,1.0000000000000058,30.337690857177545,0.4927050362825764,0.8164535452120305,0.04629063760407271,0.3257845338255739,False,False
BMV_e.dm3,238.0,3929.0,56.0,1.0000000000000058,29.032689817599348,0.5323998928031161,0.733669692611138,0.047560692066365415,0.23132597844248007,True,False
BMV_e.dm3,236.0,1934.0,56.0,1.0000000000000058,29.697707822660924,0.5352336659446938,0.7409948224300197,0.04562521323718479,0.2326471439957981,True,False
BMV_e.dm3,222.0,3164.0,56.0,1.0000000000000058,30.320224775978392,0.4543761506935441,0.6929827943448533,0.0773548605793503,0.29114330947273437,True,False
BMV_e.dm3,165.0,2432.0,56.0,1.0000000000000058,29.750130529732825,0.5337271628190596,0.735593334020927,0.06764754356919381,0.2574866937133364,True,False
BMV_e.dm3,159.0,3820.0,56.0,1.0000000000000058,28.447257133858585,0.4191445183597634,0.7413580901732296,0.15631155661964938,0.37263346601115266,False,False
BMV_e.dm3,103.0,1943.0,56.0,1.0000000000000058,28.773860160373076,0.49086359132994845,0.7753763234942961,0.06598530534145765,0.3038670318770344,True,False
BMV_e.dm3,78.0,2919.0,56.0,1.0000000000000058,29.06129332652293,0.5363108589116796,0.6875709526872451,0.12277926629907536,0.22799871208615097,True,False
BMV_e.dm3,912.0,2739.0,56.0,1.0000000000000058,29.615089625356806,0.5129102512343293,0.739437345710589,0.046052693002065305,0.2659754139419868,True,False
BMV_e.dm3,914.0,3931.0,56.0,1.0000000000000058,29.19866379976428,0.48735608947225334,0.7049583261872769,0.07864565621362885,0.2611261497235409,True,False
BMV_e.dm3,965.0,3172.0,56.0,1.0000000000000058,29.674218233131757,0.5153225255634093,0.7150039648434573,0.03976368938611311,0.2223827534324932,True,False
BMV_e.dm3,1363.0,2019.0,56.0,1.0000000000000058,29.266564476677825,0.5361162354383046,0.6772855541272043,0.10579948855533378,0.21027838311228353,True,False
BMV_e.dm3,1664.0,1184.0,56.0,1.0000000000000058,30.097734337130493,0.510197327759623,0.7593033567782874,0.030704412431455885,0.29030733474916603,True,False
BMV_e.dm3,1668.0,3219.0,56.0,1.0000000000000058,29.387572058159527,0.5377279556053463,0.7080980325062134,0.03385652346602684,0.2416611273558847,True,False
