file,centroid_y,centroid_x,gold_diameter_nm,gold_radius_px,capsid_diameter_nm,ring_contrast,peak_prominence,wall_radius_cv,is_reliable,overlapping
VLP20_0003.dm4,1753.5762931034483,1013.5780172413793,19.21669456956126,27.17496892263898,39.06032783375047,0.3158618515680897,0.3158618515680897,0.06867716715169503,True,False
VLP20_0003.dm4,1760.5897047691144,1627.4492808478426,20.50695137793109,28.999564122544584,38.60687830814403,0.371120409284082,0.371120409284082,0.08030281772270405,True,False
VLP20_0003.dm4,1795.1140278917146,2454.1107465135356,19.699334092307023,27.857485574187805,38.55518241104769,0.4624586689076098,0.4624586689076098,0.06726410903180105,True,False
VLP20_0003.dm4,1824.8665096191598,3184.3093835885356,20.13488565199589,28.473413566169317,37.514917041879094,0.38126645290116523,0.38126645290116523,0.049019607843137254,True,False
VLP20_0003.dm4,1820.141435306443,3292.3902566788893,17.431616359922092,24.650630270337032,35.42830484991485,0.48399458586081606,0.48399458586081606,0.036832208824192914,True,False
VLP20_0003.dm4,1860.0532520325203,3393.327642276423,19.78801580723058,27.982893345973448,,0.013716761324774784,0.013716761324774784,,False,False
VLP20_0003.dm4,1910.1202009329027,2996.519913885899,21.06217318329397,29.784721801524764,38.50607998219416,0.33064897157333695,0.33064897157333695,0.04101955047481214,True,False
VLP20_0003.dm4,1922.4319648093842,3213.93284457478,23.297637553323018,32.94596654959035,,0.022156289778692162,0.022156289778692162,,False,False
VLP20_0003.dm4,1930.3866396761134,1738.5907557354926,21.72069887121164,30.71596494738128,39.693045498781466,0.3740044305985279,0.3740044305985279,0.05883477112812767,True,False
VLP20_0003.dm4,1925.567325624767,769.745244311824,20.657754032124327,29.212819187109325,40.36921153908839,0.38675681909279225,0.38675681909279225,0.07077338636525156,True,False
VLP20_0003.dm4,1960.645183175034,1190.8822930800543,21.661994172318945,30.632948674096244,,,,,False,False
VLP20_0003.dm4,1960.3925957813174,3363.532931554025,19.229115142593187,27.192533269354396,37.63860977317722,0.3898541663013535,0.3898541663013535,0.0805974281335569,True,False
VLP20_0003.dm4,1965.9080841638981,2389.357696566999,20.765347228814388,29.364970316209906,37.65480709427443,0.34787883313482537,0.34787883313482537,0.035850558187323175,True,False
VLP20_0003.dm4,1991.3740083112957,1605.4744994333207,20.526346966658867,29.026992071664846,37.83903346150701,0.19874083319730357,0.19874083319730357,0.3138685703696062,False,False
VLP20_0003.dm4,2017.4561769616028,1465.7116026711185,19.528914405519554,27.616489409343153,40.115390997444656,0.32244211348195645,0.32244211348195645,0.023945402869615814,True,False
VLP20_0003.dm4,2056.5833036032823,2286.0503032465217,21.12254499664617,29.870095596987387,,0.002038583455621912,0.002038583455621912,,False,False
VLP20_0003.dm4,2079.674060822898,3511.8261180679783,21.092380689936473,29.82743924448921,37.89322291156248,0.2837925121988402,0.2837925121988402,0.07703398234196994,False,True
VLP20_0003.dm4,2102.1356073211314,3609.559068219634,19.56148976495007,27.66255531193445,37.59527776919479,0.26713315058725834,0.26713315058725834,0.09238025381834478,False,True
VLP20_0003.dm4,2109.0787490580256,647.2611152976639,20.55347004196702,29.065347717372667,39.237670836536864,0.33939982213165304,0.33939982213165304,0.033192319952155026,True,False
VLP20_0003.dm4,2116.8977152899824,1627.1381370826011,21.280206130523332,30.093049466494495,40.25986675172098,0.39854489713923014,0.39854489713923014,0.04450591025026924,True,False
VLP20_0003.dm4,2141.7542404824726,63.79117979645684,20.549597508717017,29.059871438903453,41.163926763821834,0.35780534514794204,0.35780534514794204,0.030386856273138196,True,False
VLP20_0003.dm4,2170.8748701973,3831.7892004153687,17.50906022171222,24.76014621907514,38.11826502920762,0.34181197325435625,0.34181197325435625,0.08222978110841374,True,False
VLP20_0003.dm4,2224.2181500872603,504.93926701570683,21.35487374987045,30.1986394381694,40.66807318565203,0.3706913078547039,0.3706913078547039,0.053270160625461555,True,False
VLP20_0003.dm4,2275.1783103168154,2445.0917952883833,19.796058081818753,27.994266194785187,36.50561229876588,0.20241165201217604,0.20241165201217604,0.2537369578323869,False,False
VLP20_0003.dm4,2280.1140381282494,645.9410745233969,21.429281200923402,30.303861497179465,42.55858096651185,0.29435197356197995,0.29435197356197995,0.057765026507899137,True,False
VLP20_0003.dm4,2284.40845602114,1097.9362023405058,20.534100072494045,29.03795599729536,35.70368704284123,0.2810363941119753,0.2810363941119753,0.04082138609221224,True,False
VLP20_0003.dm4,2289.4474852071007,3407.1919378698226,20.74617508251566,29.33785834448333,39.02209695566078,0.25940559395484253,0.25940559395484253,0.21439550391453044,False,False
VLP20_0003.dm4,2295.297593772116,210.0820948336872,21.209028408627937,29.992394675240465,40.035996748467056,0.4636377323990976,0.4636377323990976,0.04072792630149745,True,False
VLP20_0003.dm4,2366.443656093489,783.4144407345576,19.528914405519554,27.616489409343153,41.244575861463474,0.23784057949718204,0.23784057949718204,0.11883699061507134,True,False
VLP20_0003.dm4,2406.7748314606742,1434.4687640449438,18.819136951038036,26.612769430462027,38.45798571569749,0.3679514498537823,0.3679514498537823,0.05825242718446602,True,False
