file,label,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,eccentricity,solidity,diameter_nm
VLP17_0001.dm4,4190,323.0,1948.4427244582043,731.1362229102167,26.961874872855564,19.949832939996764,0.6726866134565332,0.8054862842892768,7.170277374885287
VLP17_0001.dm4,4194,221.0,2087.891402714932,1750.7511312217196,20.255173733227817,15.077052204590828,0.6677834420778123,0.8911290322580645,5.931039711934307
VLP17_0001.dm4,4197,248.0,2194.1370967741937,310.6491935483871,21.807722674104397,15.687222334387961,0.6946555470079745,0.8435374149659864,6.282905613667537
VLP17_0001.dm4,4201,215.0,2460.4697674418603,3985.2558139534885,19.185428162396423,14.87785915040884,0.6313757611043497,0.9267241379310345,5.849973853782497
VLP17_0001.dm4,4203,340.0,2469.8117647058825,2836.576470588235,26.62121361032086,19.253507740360742,0.6905975118903533,0.7640449438202247,7.356549365078272
VLP17_0001.dm4,4204,261.0,2494.862068965517,456.9961685823755,22.638454550678976,16.490341819992647,0.6851290459041302,0.7981651376146789,6.4454753040585056
VLP17_0001.dm4,4207,218.0,2558.288990825688,1128.967889908257,21.44808441142616,15.410688249272356,0.6955154181897946,0.8104089219330854,5.890646235960899
VLP17_0001.dm4,4210,265.0,2694.347169811321,673.1433962264151,22.869551953003743,16.29196275993271,0.7017872235816894,0.8103975535168195,6.494678119683585
VLP17_0001.dm4,4211,189.0,2692.6878306878307,2903.042328042328,17.280821973518016,15.013825630636756,0.4951380347682945,0.8709677419354839,5.4848606363327725
VLP17_0001.dm4,4213,268.0,2712.1902985074626,673.1305970149253,24.936700525280145,16.32856681133757,0.7558016645272497,0.8375,6.531336989131566
VLP17_0001.dm4,4216,206.0,2803.6650485436894,3940.21359223301,20.86316372208849,13.51121342245211,0.7619711598718367,0.9074889867841409,5.7262236358733345
VLP17_0001.dm4,4218,315.0,2911.9238095238097,1765.911111111111,27.01462531180925,16.753590158020994,0.7844694933778849,0.8422459893048129,7.080924633595148
VLP17_0001.dm4,4219,240.0,2962.95,2073.7375,20.296516744543794,17.225240434851795,0.5289072471671064,0.8362369337979094,6.180737737852803
