file,centroid_y,centroid_x,diameter_nm
VLP17_0002.dm4,2556.5595776772248,293.4819004524887,14.528020938422781
VLP17_0002.dm4,2561.967721911856,2082.7169459962756,16.013359927913022
VLP17_0002.dm4,2562.09670487106,1149.7041547277936,14.906559029197576
VLP17_0002.dm4,2600.1411711302767,1248.5610531093962,18.72586739446394
VLP17_0002.dm4,2600.255727224294,2571.4517847629195,17.284898410316284
VLP17_0002.dm4,2614.555135135135,3405.837837837838,17.160129433347556
VLP17_0002.dm4,2655.3118027011155,3535.105695830887,16.464252542750586
VLP17_0002.dm4,2654.8480096501808,2163.583835946924,16.245270911312836
VLP17_0002.dm4,2657.4657534246576,2438.8891063274623,15.620889939790636
VLP17_0002.dm4,2671.7301136363635,3326.302556818182,18.33503114423961
VLP17_0002.dm4,2686.9926829268293,1187.3664634146342,16.156847249947564
VLP17_0002.dm4,2709.8994736842105,1995.506842105263,17.3904770480168
VLP17_0002.dm4,2724.9151009046623,527.8615170494085,15.123874996752823
VLP17_0002.dm4,2727.474358974359,1797.7211538461538,17.261861083791594
VLP17_0002.dm4,2725.4630156472263,3724.084637268848,14.959854011607979
VLP17_0002.dm4,2736.0245470485097,1337.8579777907657,16.502878408253704
VLP17_0002.dm4,2737.1235888294714,2341.5222816399287,16.36728908146141
VLP17_0002.dm4,2741.3928745729622,2852.0434358223524,18.059498008718446
VLP17_0002.dm4,2781.890039447732,627.9107495069034,17.966714652818286
VLP17_0002.dm4,2784.661123853211,2171.03497706422,16.66126359607585
VLP17_0002.dm4,2792.4137029288704,3677.9032426778244,17.44530790518771
VLP17_0002.dm4,2795.2815916047225,1628.97813729777,19.079534620097235
VLP17_0002.dm4,2790.5865787896946,3858.8124625524265,16.29907144396225
VLP17_0002.dm4,2804.6668806161747,332.6418485237484,15.747746740573117
VLP17_0002.dm4,2810.6038338658145,2544.867731629393,15.783083931082713
VLP17_0002.dm4,2821.801178992497,3156.1730975348337,17.23417564322459
VLP17_0002.dm4,2827.847606203641,1925.973027646662,15.364034389531106
VLP17_0002.dm4,2835.0278983261005,908.93056416615,16.023296857152243
VLP17_0002.dm4,2843.666841004184,2320.6171548117154,17.44530790518771
VLP17_0002.dm4,2843.934093161546,816.4088206144697,17.92236327770765
VLP17_0002.dm4,2872.687833827893,1275.3228486646885,16.37701126175531
VLP17_0002.dm4,2887.067750677507,553.8719512195122,15.327731135178631
